Time;SI;SS;XI;XS;XBH;SNH;SND;XND;SALK;TSS;QI;T
2018-06-03 02:15;2.90E+01;2.26E+01;5.62E+01;2.51E+02;4.29E+01;9.51E+00;3.23E+00;8.66E+00;7.00E+00;2.63E+02;1.56E+04;1.28E+01
2018-06-03 02:30;2.89E+01;2.12E+01;5.29E+01;2.41E+02;4.10E+01;9.18E+00;3.03E+00;8.52E+00;7.00E+00;2.51E+02;1.55E+04;1.28E+01
2018-06-03 02:45;2.88E+01;1.99E+01;5.05E+01;2.31E+02;3.93E+01;9.18E+00;2.83E+00;8.16E+00;7.00E+00;2.41E+02;1.53E+04;1.28E+01
2018-06-03 03:00;2.86E+01;1.89E+01;4.84E+01;2.23E+02;3.78E+01;9.34E+00;2.64E+00;7.73E+00;7.00E+00;2.32E+02;1.52E+04;1.27E+01
2018-06-03 03:15;2.84E+01;1.80E+01;4.67E+01;2.15E+02;3.63E+01;9.59E+00;2.47E+00;7.36E+00;7.00E+00;2.23E+02;1.49E+04;1.27E+01
2018-06-03 03:30;2.82E+01;1.76E+01;4.57E+01;2.09E+02;3.51E+01;9.97E+00;2.37E+00;7.21E+00;7.00E+00;2.17E+02;1.44E+04;1.27E+01
2018-06-03 03:45;2.80E+01;1.75E+01;4.51E+01;2.05E+02;3.39E+01;1.05E+01;2.31E+00;7.22E+00;7.00E+00;2.13E+02;1.39E+04;1.26E+01
2018-06-03 04:00;2.79E+01;1.77E+01;4.49E+01;2.02E+02;3.28E+01;1.10E+01;2.28E+00;7.32E+00;7.00E+00;2.10E+02;1.34E+04;1.26E+01
2018-06-03 04:15;2.77E+01;1.81E+01;4.47E+01;2.00E+02;3.19E+01;1.16E+01;2.26E+00;7.42E+00;7.00E+00;2.07E+02;1.29E+04;1.26E+01
2018-06-03 04:30;2.77E+01;1.90E+01;4.47E+01;1.98E+02;3.12E+01;1.20E+01;2.27E+00;7.45E+00;7.00E+00;2.05E+02;1.24E+04;1.25E+01
2018-06-03 04:45;2.78E+01;2.03E+01;4.47E+01;1.98E+02;3.07E+01;1.22E+01;2.30E+00;7.42E+00;7.00E+00;2.05E+02;1.20E+04;1.25E+01
2018-06-03 05:00;2.79E+01;2.19E+01;4.48E+01;1.98E+02;3.05E+01;1.24E+01;2.34E+00;7.37E+00;7.00E+00;2.05E+02;1.16E+04;1.25E+01
2018-06-03 05:15;2.80E+01;2.33E+01;4.45E+01;1.96E+02;3.02E+01;1.26E+01;2.43E+00;7.28E+00;7.00E+00;2.03E+02;1.14E+04;1.25E+01
2018-06-03 05:30;2.78E+01;2.36E+01;4.27E+01;1.91E+02;2.96E+01;1.28E+01;2.66E+00;7.10E+00;7.00E+00;1.97E+02;1.16E+04;1.24E+01
2018-06-03 05:45;2.75E+01;2.32E+01;3.99E+01;1.82E+02;2.89E+01;1.30E+01;2.98E+00;6.86E+00;7.00E+00;1.88E+02;1.20E+04;1.24E+01
2018-06-03 06:00;2.71E+01;2.24E+01;3.69E+01;1.72E+02;2.82E+01;1.32E+01;3.33E+00;6.61E+00;7.00E+00;1.78E+02;1.25E+04;1.24E+01
2018-06-03 06:15;2.69E+01;2.20E+01;3.43E+01;1.62E+02;2.72E+01;1.34E+01;3.58E+00;6.63E+00;7.00E+00;1.68E+02;1.32E+04;1.24E+01
2018-06-03 06:30;2.73E+01;2.29E+01;3.34E+01;1.50E+02;2.51E+01;1.41E+01;3.54E+00;7.42E+00;7.00E+00;1.56E+02;1.43E+04;1.24E+01
2018-06-03 06:45;2.81E+01;2.46E+01;3.35E+01;1.38E+02;2.25E+01;1.50E+01;3.31E+00;8.67E+00;7.00E+00;1.46E+02;1.56E+04;1.24E+01
2018-06-03 07:00;2.89E+01;2.65E+01;3.41E+01;1.27E+02;1.99E+01;1.59E+01;3.03E+00;9.99E+00;7.00E+00;1.36E+02;1.70E+04;1.23E+01
2018-06-03 07:15;2.94E+01;3.12E+01;3.52E+01;1.21E+02;1.82E+01;1.75E+01;3.03E+00;1.17E+01;7.00E+00;1.31E+02;1.85E+04;1.23E+01
2018-06-03 07:30;2.89E+01;4.35E+01;3.76E+01;1.24E+02;1.83E+01;2.11E+01;3.77E+00;1.48E+01;7.00E+00;1.35E+02;2.03E+04;1.23E+01
2018-06-03 07:45;2.78E+01;5.92E+01;4.06E+01;1.32E+02;1.93E+01;2.56E+01;4.87E+00;1.83E+01;7.00E+00;1.44E+02;2.22E+04;1.23E+01
2018-06-03 08:00;2.68E+01;7.46E+01;4.35E+01;1.42E+02;2.06E+01;2.99E+01;5.98E+00;2.17E+01;7.00E+00;1.54E+02;2.40E+04;1.23E+01
2018-06-03 08:15;2.63E+01;8.62E+01;4.96E+01;1.61E+02;2.35E+01;3.31E+01;6.92E+00;2.45E+01;7.00E+00;1.76E+02;2.63E+04;1.23E+01
2018-06-03 08:30;2.71E+01;9.06E+01;6.38E+01;2.06E+02;3.05E+01;3.41E+01;7.57E+00;2.61E+01;7.00E+00;2.25E+02;2.94E+04;1.23E+01
2018-06-03 08:45;2.84E+01;9.13E+01;8.03E+01;2.57E+02;3.86E+01;3.40E+01;8.02E+00;2.70E+01;7.00E+00;2.82E+02;3.26E+04;1.23E+01
2018-06-03 09:00;2.97E+01;9.12E+01;9.53E+01;3.04E+02;4.60E+01;3.37E+01;8.38E+00;2.77E+01;7.00E+00;3.34E+02;3.56E+04;1.23E+01
2018-06-03 09:15;3.07E+01;9.10E+01;1.08E+02;3.43E+02;5.18E+01;3.35E+01;8.60E+00;2.80E+01;7.00E+00;3.77E+02;3.73E+04;1.23E+01
2018-06-03 09:30;3.13E+01;9.05E+01;1.17E+02;3.75E+02;5.60E+01;3.35E+01;8.56E+00;2.75E+01;7.00E+00;4.11E+02;3.71E+04;1.23E+01
2018-06-03 09:45;3.17E+01;8.98E+01;1.25E+02;4.06E+02;5.94E+01;3.36E+01;8.40E+00;2.67E+01;7.00E+00;4.44E+02;3.64E+04;1.24E+01
2018-06-03 10:00;3.21E+01;8.89E+01;1.34E+02;4.37E+02;6.28E+01;3.36E+01;8.21E+00;2.58E+01;7.00E+00;4.75E+02;3.56E+04;1.24E+01
2018-06-03 10:15;3.24E+01;8.80E+01;1.41E+02;4.65E+02;6.60E+01;3.36E+01;8.07E+00;2.50E+01;7.00E+00;5.04E+02;3.43E+04;1.24E+01
2018-06-03 10:30;3.22E+01;8.75E+01;1.46E+02;4.85E+02;6.88E+01;3.36E+01;8.04E+00;2.46E+01;7.00E+00;5.25E+02;3.25E+04;1.24E+01
2018-06-03 10:45;3.18E+01;8.70E+01;1.51E+02;5.01E+02;7.13E+01;3.37E+01;8.07E+00;2.45E+01;7.00E+00;5.42E+02;3.06E+04;1.24E+01
2018-06-03 11:00;3.14E+01;8.63E+01;1.55E+02;5.15E+02;7.37E+01;3.37E+01;8.10E+00;2.43E+01;7.00E+00;5.58E+02;2.87E+04;1.24E+01
2018-06-03 11:15;3.09E+01;8.54E+01;1.58E+02;5.29E+02;7.60E+01;3.36E+01;8.14E+00;2.40E+01;7.00E+00;5.73E+02;2.68E+04;1.25E+01
2018-06-03 11:30;3.07E+01;8.49E+01;1.61E+02;5.44E+02;7.81E+01;3.33E+01;8.22E+00;2.38E+01;7.00E+00;5.87E+02;2.48E+04;1.25E+01
2018-06-03 11:45;3.05E+01;8.44E+01;1.64E+02;5.58E+02;7.99E+01;3.28E+01;8.33E+00;2.35E+01;7.00E+00;6.02E+02;2.29E+04;1.25E+01
2018-06-03 12:00;3.03E+01;8.38E+01;1.67E+02;5.72E+02;8.16E+01;3.23E+01;8.46E+00;2.32E+01;7.00E+00;6.15E+02;2.12E+04;1.25E+01
2018-06-03 12:15;3.01E+01;8.27E+01;1.69E+02;5.82E+02;8.27E+01;3.16E+01;8.48E+00;2.27E+01;7.00E+00;6.25E+02;2.00E+04;1.26E+01
2018-06-03 12:30;3.02E+01;8.02E+01;1.68E+02;5.80E+02;8.24E+01;3.06E+01;8.22E+00;2.20E+01;7.00E+00;6.23E+02;1.95E+04;1.26E+01
2018-06-03 12:45;3.03E+01;7.68E+01;1.65E+02;5.71E+02;8.11E+01;2.95E+01;7.77E+00;2.11E+01;7.00E+00;6.13E+02;1.93E+04;1.26E+01
2018-06-03 13:00;3.04E+01;7.33E+01;1.61E+02;5.59E+02;7.93E+01;2.84E+01;7.27E+00;2.02E+01;7.00E+00;5.99E+02;1.92E+04;1.27E+01
2018-06-03 13:15;3.06E+01;6.99E+01;1.57E+02;5.45E+02;7.74E+01;2.73E+01;6.83E+00;1.94E+01;7.00E+00;5.85E+02;1.91E+04;1.27E+01
2018-06-03 13:30;3.06E+01;6.68E+01;1.53E+02;5.32E+02;7.55E+01;2.62E+01;6.57E+00;1.84E+01;7.00E+00;5.71E+02;1.90E+04;1.27E+01
2018-06-03 13:45;3.06E+01;6.41E+01;1.50E+02;5.19E+02;7.37E+01;2.51E+01;6.45E+00;1.75E+01;7.00E+00;5.57E+02;1.90E+04;1.27E+01
2018-06-03 14:00;3.06E+01;6.17E+01;1.46E+02;5.05E+02;7.19E+01;2.40E+01;6.37E+00;1.67E+01;7.00E+00;5.43E+02;1.89E+04;1.28E+01
2018-06-03 14:15;3.05E+01;5.96E+01;1.43E+02;4.93E+02;7.02E+01;2.30E+01;6.30E+00;1.59E+01;7.00E+00;5.29E+02;1.89E+04;1.28E+01
2018-06-03 14:30;3.03E+01;5.83E+01;1.40E+02;4.83E+02;6.89E+01;2.23E+01;6.19E+00;1.49E+01;7.00E+00;5.19E+02;1.87E+04;1.28E+01
2018-06-03 14:45;3.01E+01;5.75E+01;1.36E+02;4.75E+02;6.78E+01;2.16E+01;6.05E+00;1.40E+01;7.00E+00;5.10E+02;1.85E+04;1.29E+01
2018-06-03 15:00;2.99E+01;5.70E+01;1.33E+02;4.68E+02;6.68E+01;2.10E+01;5.91E+00;1.31E+01;7.00E+00;5.01E+02;1.83E+04;1.29E+01
2018-06-03 15:15;2.97E+01;5.68E+01;1.29E+02;4.60E+02;6.55E+01;2.07E+01;5.76E+00;1.24E+01;7.00E+00;4.91E+02;1.82E+04;1.29E+01
2018-06-03 15:30;2.95E+01;5.70E+01;1.25E+02;4.47E+02;6.32E+01;2.11E+01;5.59E+00;1.26E+01;7.00E+00;4.76E+02;1.84E+04;1.30E+01
2018-06-03 15:45;2.94E+01;5.76E+01;1.19E+02;4.32E+02;6.02E+01;2.19E+01;5.42E+00;1.32E+01;7.00E+00;4.58E+02;1.87E+04;1.30E+01
2018-06-03 16:00;2.93E+01;5.83E+01;1.13E+02;4.17E+02;5.71E+01;2.28E+01;5.25E+00;1.40E+01;7.00E+00;4.41E+02;1.89E+04;1.30E+01
2018-06-03 16:15;2.94E+01;6.00E+01;1.09E+02;4.05E+02;5.46E+01;2.39E+01;5.20E+00;1.49E+01;7.00E+00;4.26E+02;1.92E+04;1.31E+01
2018-06-03 16:30;2.97E+01;6.45E+01;1.06E+02;3.98E+02;5.32E+01;2.53E+01;5.46E+00;1.61E+01;7.00E+00;4.18E+02;1.96E+04;1.31E+01
2018-06-03 16:45;3.02E+01;7.07E+01;1.04E+02;3.96E+02;5.27E+01;2.69E+01;5.90E+00;1.74E+01;7.00E+00;4.15E+02;1.99E+04;1.31E+01
2018-06-03 17:00;3.08E+01;7.73E+01;1.03E+02;3.95E+02;5.25E+01;2.84E+01;6.40E+00;1.87E+01;7.00E+00;4.13E+02;2.02E+04;1.32E+01
2018-06-03 17:15;3.13E+01;8.25E+01;1.03E+02;3.96E+02;5.25E+01;2.97E+01;6.83E+00;1.98E+01;7.00E+00;4.14E+02;2.07E+04;1.32E+01
2018-06-03 17:30;3.20E+01;8.38E+01;1.03E+02;3.99E+02;5.27E+01;3.01E+01;7.06E+00;2.02E+01;7.00E+00;4.16E+02;2.15E+04;1.32E+01
2018-06-03 17:45;3.26E+01;8.29E+01;1.03E+02;4.02E+02;5.30E+01;3.01E+01;7.16E+00;2.02E+01;7.00E+00;4.19E+02;2.24E+04;1.32E+01
2018-06-03 18:00;3.32E+01;8.14E+01;1.04E+02;4.07E+02;5.33E+01;2.99E+01;7.22E+00;2.01E+01;7.00E+00;4.23E+02;2.32E+04;1.33E+01
2018-06-03 18:15;3.37E+01;7.93E+01;1.04E+02;4.10E+02;5.38E+01;2.97E+01;7.24E+00;1.97E+01;7.00E+00;4.26E+02;2.42E+04;1.33E+01
2018-06-03 18:30;3.42E+01;7.56E+01;1.03E+02;4.11E+02;5.42E+01;2.95E+01;7.18E+00;1.87E+01;7.00E+00;4.26E+02;2.55E+04;1.33E+01
2018-06-03 18:45;3.46E+01;7.14E+01;1.01E+02;4.10E+02;5.47E+01;2.94E+01;7.09E+00;1.73E+01;7.00E+00;4.24E+02;2.67E+04;1.33E+01
2018-06-03 19:00;3.50E+01;6.73E+01;9.89E+01;4.10E+02;5.52E+01;2.93E+01;6.99E+00;1.59E+01;7.00E+00;4.23E+02;2.79E+04;1.33E+01
2018-06-03 19:15;3.53E+01;6.41E+01;9.76E+01;4.10E+02;5.58E+01;2.92E+01;6.89E+00;1.47E+01;7.00E+00;4.23E+02;2.86E+04;1.33E+01
2018-06-03 19:30;3.55E+01;6.31E+01;9.73E+01;4.13E+02;5.65E+01;2.95E+01;6.80E+00;1.38E+01;7.00E+00;4.25E+02;2.85E+04;1.33E+01
2018-06-03 19:45;3.57E+01;6.31E+01;9.75E+01;4.18E+02;5.74E+01;2.98E+01;6.70E+00;1.29E+01;7.00E+00;4.30E+02;2.81E+04;1.33E+01
2018-06-03 20:00;3.58E+01;6.33E+01;9.79E+01;4.23E+02;5.83E+01;3.02E+01;6.60E+00;1.21E+01;7.00E+00;4.35E+02;2.77E+04;1.34E+01
2018-06-03 20:15;3.59E+01;6.32E+01;9.86E+01;4.28E+02;5.90E+01;3.04E+01;6.51E+00;1.14E+01;7.00E+00;4.39E+02;2.71E+04;1.34E+01
2018-06-03 20:30;3.56E+01;6.28E+01;1.00E+02;4.32E+02;5.95E+01;3.03E+01;6.45E+00;1.12E+01;7.00E+00;4.43E+02;2.63E+04;1.34E+01
2018-06-03 20:45;3.51E+01;6.21E+01;1.02E+02;4.35E+02;5.98E+01;3.01E+01;6.41E+00;1.12E+01;7.00E+00;4.47E+02;2.55E+04;1.34E+01
2018-06-03 21:00;3.46E+01;6.13E+01;1.04E+02;4.38E+02;6.00E+01;2.98E+01;6.36E+00;1.14E+01;7.00E+00;4.51E+02;2.46E+04;1.34E+01
2018-06-03 21:15;3.41E+01;6.04E+01;1.05E+02;4.39E+02;5.98E+01;2.93E+01;6.28E+00;1.15E+01;7.00E+00;4.53E+02;2.38E+04;1.33E+01
2018-06-03 21:30;3.36E+01;5.94E+01;1.06E+02;4.37E+02;5.90E+01;2.86E+01;6.09E+00;1.18E+01;7.00E+00;4.51E+02;2.31E+04;1.33E+01
2018-06-03 21:45;3.33E+01;5.83E+01;1.06E+02;4.32E+02;5.77E+01;2.77E+01;5.85E+00;1.22E+01;7.00E+00;4.47E+02;2.25E+04;1.33E+01
2018-06-03 22:00;3.30E+01;5.72E+01;1.06E+02;4.27E+02;5.62E+01;2.67E+01;5.59E+00;1.26E+01;7.00E+00;4.42E+02;2.20E+04;1.33E+01
2018-06-03 22:15;3.25E+01;5.59E+01;1.05E+02;4.20E+02;5.47E+01;2.58E+01;5.29E+00;1.29E+01;7.00E+00;4.35E+02;2.16E+04;1.33E+01
2018-06-03 22:30;3.20E+01;5.36E+01;1.03E+02;4.11E+02;5.36E+01;2.52E+01;4.92E+00;1.29E+01;7.00E+00;4.25E+02;2.16E+04;1.33E+01
2018-06-03 22:45;3.13E+01;5.09E+01;9.95E+01;4.00E+02;5.26E+01;2.48E+01;4.52E+00;1.27E+01;7.00E+00;4.14E+02;2.17E+04;1.33E+01
2018-06-03 23:00;3.06E+01;4.82E+01;9.60E+01;3.90E+02;5.18E+01;2.45E+01;4.12E+00;1.24E+01;7.00E+00;4.03E+02;2.18E+04;1.33E+01
2018-06-03 23:15;3.00E+01;4.58E+01;9.32E+01;3.82E+02;5.11E+01;2.43E+01;3.79E+00;1.23E+01;7.00E+00;3.95E+02;2.15E+04;1.32E+01
2018-06-03 23:30;2.97E+01;4.42E+01;9.27E+01;3.80E+02;5.11E+01;2.41E+01;3.62E+00;1.22E+01;7.00E+00;3.93E+02;2.05E+04;1.32E+01
2018-06-03 23:45;2.94E+01;4.30E+01;9.34E+01;3.82E+02;5.14E+01;2.39E+01;3.55E+00;1.22E+01;7.00E+00;3.95E+02;1.93E+04;1.32E+01
2018-06-04 00:00;2.92E+01;4.19E+01;9.47E+01;3.86E+02;5.18E+01;2.37E+01;3.53E+00;1.22E+01;7.00E+00;3.99E+02;1.82E+04;1.32E+01
2018-06-04 00:15;2.91E+01;4.07E+01;9.55E+01;3.88E+02;5.21E+01;2.34E+01;3.49E+00;1.22E+01;7.00E+00;4.02E+02;1.73E+04;1.31E+01
2018-06-04 00:30;2.90E+01;3.90E+01;9.47E+01;3.85E+02;5.17E+01;2.27E+01;3.38E+00;1.20E+01;7.00E+00;3.99E+02;1.66E+04;1.31E+01
2018-06-04 00:45;2.89E+01;3.69E+01;9.27E+01;3.79E+02;5.08E+01;2.17E+01;3.23E+00;1.16E+01;7.00E+00;3.92E+02;1.61E+04;1.31E+01
2018-06-04 01:00;2.89E+01;3.48E+01;9.02E+01;3.71E+02;4.97E+01;2.06E+01;3.07E+00;1.12E+01;7.00E+00;3.83E+02;1.56E+04;1.30E+01
2018-06-04 01:15;2.89E+01;3.27E+01;8.77E+01;3.63E+02;4.86E+01;1.95E+01;2.91E+00;1.08E+01;7.00E+00;3.75E+02;1.51E+04;1.30E+01
2018-06-04 01:30;2.90E+01;3.13E+01;8.52E+01;3.56E+02;4.76E+01;1.86E+01;2.75E+00;1.05E+01;7.00E+00;3.67E+02;1.45E+04;1.30E+01
2018-06-04 01:45;2.92E+01;3.02E+01;8.29E+01;3.49E+02;4.67E+01;1.79E+01;2.59E+00;1.02E+01;7.00E+00;3.59E+02;1.38E+04;1.30E+01
2018-06-04 02:00;2.94E+01;2.93E+01;8.07E+01;3.42E+02;4.58E+01;1.72E+01;2.44E+00;1.00E+01;7.00E+00;3.52E+02;1.32E+04;1.29E+01
2018-06-04 02:15;2.96E+01;2.85E+01;7.84E+01;3.36E+02;4.51E+01;1.66E+01;2.29E+00;9.85E+00;7.00E+00;3.44E+02;1.27E+04;1.29E+01
2018-06-04 02:30;2.97E+01;2.76E+01;7.63E+01;3.29E+02;4.46E+01;1.60E+01;2.14E+00;9.73E+00;7.00E+00;3.37E+02;1.23E+04;1.29E+01
2018-06-04 02:45;2.98E+01;2.65E+01;7.43E+01;3.21E+02;4.44E+01;1.53E+01;1.99E+00;9.65E+00;7.00E+00;3.30E+02;1.20E+04;1.28E+01
2018-06-04 03:00;2.98E+01;2.55E+01;7.25E+01;3.14E+02;4.43E+01;1.47E+01;1.85E+00;9.59E+00;7.00E+00;3.23E+02;1.17E+04;1.28E+01
2018-06-04 03:15;2.97E+01;2.47E+01;7.07E+01;3.07E+02;4.43E+01;1.42E+01;1.74E+00;9.55E+00;7.00E+00;3.17E+02;1.13E+04;1.28E+01
2018-06-04 03:30;2.96E+01;2.42E+01;6.92E+01;3.02E+02;4.42E+01;1.37E+01;1.70E+00;9.57E+00;7.00E+00;3.11E+02;1.10E+04;1.27E+01
2018-06-04 03:45;2.93E+01;2.40E+01;6.79E+01;2.97E+02;4.40E+01;1.34E+01;1.71E+00;9.64E+00;7.00E+00;3.07E+02;1.06E+04;1.27E+01
2018-06-04 04:00;2.90E+01;2.41E+01;6.68E+01;2.93E+02;4.39E+01;1.31E+01;1.76E+00;9.74E+00;7.00E+00;3.03E+02;1.02E+04;1.27E+01
2018-06-04 04:15;2.85E+01;2.40E+01;6.57E+01;2.87E+02;4.34E+01;1.29E+01;1.81E+00;9.86E+00;7.00E+00;2.97E+02;1.00E+04;1.26E+01
2018-06-04 04:30;2.77E+01;2.32E+01;6.45E+01;2.78E+02;4.18E+01;1.29E+01;1.83E+00;1.00E+01;7.00E+00;2.88E+02;1.03E+04;1.26E+01
2018-06-04 04:45;2.66E+01;2.17E+01;6.33E+01;2.65E+02;3.95E+01;1.30E+01;1.82E+00;1.02E+01;7.00E+00;2.76E+02;1.07E+04;1.26E+01
2018-06-04 05:00;2.55E+01;2.00E+01;6.23E+01;2.52E+02;3.69E+01;1.31E+01;1.80E+00;1.03E+01;7.00E+00;2.63E+02;1.12E+04;1.26E+01
2018-06-04 05:15;2.45E+01;1.89E+01;6.14E+01;2.40E+02;3.46E+01;1.33E+01;1.78E+00;1.04E+01;7.00E+00;2.52E+02;1.15E+04;1.25E+01
2018-06-04 05:30;2.38E+01;1.96E+01;6.05E+01;2.33E+02;3.31E+01;1.36E+01;1.77E+00;1.05E+01;7.00E+00;2.45E+02;1.15E+04;1.25E+01
2018-06-04 05:45;2.34E+01;2.15E+01;5.97E+01;2.29E+02;3.22E+01;1.40E+01;1.78E+00;1.06E+01;7.00E+00;2.41E+02;1.12E+04;1.25E+01
2018-06-04 06:00;2.31E+01;2.42E+01;5.89E+01;2.27E+02;3.16E+01;1.45E+01;1.80E+00;1.07E+01;7.00E+00;2.38E+02;1.10E+04;1.25E+01
2018-06-04 06:15;2.29E+01;2.75E+01;5.76E+01;2.24E+02;3.08E+01;1.48E+01;1.88E+00;1.09E+01;7.00E+00;2.34E+02;1.11E+04;1.25E+01
2018-06-04 06:30;2.28E+01;3.14E+01;5.48E+01;2.17E+02;2.91E+01;1.47E+01;2.18E+00;1.15E+01;7.00E+00;2.26E+02;1.19E+04;1.24E+01
2018-06-04 06:45;2.29E+01;3.54E+01;5.12E+01;2.09E+02;2.69E+01;1.44E+01;2.61E+00;1.23E+01;7.00E+00;2.15E+02;1.31E+04;1.24E+01
2018-06-04 07:00;2.30E+01;3.91E+01;4.77E+01;2.01E+02;2.46E+01;1.39E+01;3.04E+00;1.32E+01;7.00E+00;2.05E+02;1.43E+04;1.24E+01
2018-06-04 07:15;2.33E+01;4.50E+01;4.51E+01;1.95E+02;2.30E+01;1.46E+01;3.49E+00;1.44E+01;7.00E+00;1.98E+02;1.57E+04;1.24E+01
2018-06-04 07:30;2.44E+01;5.77E+01;4.48E+01;1.95E+02;2.31E+01;1.88E+01;4.02E+00;1.68E+01;7.00E+00;1.97E+02;1.74E+04;1.24E+01
2018-06-04 07:45;2.58E+01;7.35E+01;4.58E+01;1.97E+02;2.41E+01;2.45E+01;4.55E+00;1.97E+01;7.00E+00;2.00E+02;1.92E+04;1.24E+01
2018-06-04 08:00;2.72E+01;8.89E+01;4.71E+01;2.01E+02;2.53E+01;3.03E+01;5.03E+00;2.25E+01;7.00E+00;2.05E+02;2.10E+04;1.24E+01
2018-06-04 08:15;2.86E+01;1.01E+02;5.20E+01;2.17E+02;2.79E+01;3.46E+01;5.43E+00;2.46E+01;7.00E+00;2.23E+02;2.33E+04;1.24E+01
2018-06-04 08:30;3.01E+01;1.05E+02;6.55E+01;2.65E+02;3.37E+01;3.55E+01;5.67E+00;2.53E+01;7.00E+00;2.73E+02;2.67E+04;1.24E+01
2018-06-04 08:45;3.15E+01;1.05E+02;8.11E+01;3.20E+02;4.02E+01;3.48E+01;5.81E+00;2.53E+01;7.00E+00;3.31E+02;3.03E+04;1.24E+01
2018-06-04 09:00;3.27E+01;1.05E+02;9.49E+01;3.70E+02;4.60E+01;3.38E+01;5.91E+00;2.50E+01;7.00E+00;3.83E+02;3.39E+04;1.24E+01
2018-06-04 09:15;3.34E+01;1.04E+02;1.06E+02;4.09E+02;5.07E+01;3.31E+01;5.96E+00;2.48E+01;7.00E+00;4.24E+02;3.62E+04;1.24E+01
2018-06-04 09:30;3.34E+01;1.01E+02;1.14E+02;4.40E+02;5.52E+01;3.28E+01;5.93E+00;2.47E+01;7.00E+00;4.57E+02;3.65E+04;1.24E+01
2018-06-04 09:45;3.31E+01;9.88E+01;1.21E+02;4.69E+02;5.96E+01;3.25E+01;5.85E+00;2.47E+01;7.00E+00;4.87E+02;3.63E+04;1.24E+01
2018-06-04 10:00;3.27E+01;9.59E+01;1.28E+02;4.97E+02;6.40E+01;3.23E+01;5.76E+00;2.46E+01;7.00E+00;5.17E+02;3.59E+04;1.24E+01
2018-06-04 10:15;3.24E+01;9.31E+01;1.34E+02;5.21E+02;6.80E+01;3.19E+01;5.74E+00;2.46E+01;7.00E+00;5.42E+02;3.50E+04;1.25E+01
2018-06-04 10:30;3.24E+01;9.11E+01;1.38E+02;5.35E+02;7.11E+01;3.14E+01;5.92E+00;2.46E+01;7.00E+00;5.58E+02;3.36E+04;1.25E+01
2018-06-04 10:45;3.25E+01;8.93E+01;1.40E+02;5.45E+02;7.37E+01;3.07E+01;6.20E+00;2.45E+01;7.00E+00;5.69E+02;3.21E+04;1.25E+01
2018-06-04 11:00;3.27E+01;8.73E+01;1.43E+02;5.52E+02;7.62E+01;3.00E+01;6.49E+00;2.45E+01;7.00E+00;5.78E+02;3.05E+04;1.25E+01
2018-06-04 11:15;3.27E+01;8.53E+01;1.45E+02;5.60E+02;7.84E+01;2.93E+01;6.73E+00;2.45E+01;7.00E+00;5.88E+02;2.88E+04;1.25E+01
2018-06-04 11:30;3.25E+01;8.36E+01;1.47E+02;5.71E+02;8.01E+01;2.87E+01;6.80E+00;2.45E+01;7.00E+00;5.98E+02;2.68E+04;1.26E+01
2018-06-04 11:45;3.22E+01;8.21E+01;1.49E+02;5.82E+02;8.13E+01;2.82E+01;6.77E+00;2.46E+01;7.00E+00;6.09E+02;2.48E+04;1.26E+01
2018-06-04 12:00;3.19E+01;8.05E+01;1.51E+02;5.93E+02;8.23E+01;2.78E+01;6.70E+00;2.46E+01;7.00E+00;6.20E+02;2.30E+04;1.26E+01
2018-06-04 12:15;3.14E+01;7.86E+01;1.52E+02;6.01E+02;8.29E+01;2.73E+01;6.63E+00;2.45E+01;7.00E+00;6.27E+02;2.17E+04;1.26E+01
2018-06-04 12:30;3.07E+01;7.60E+01;1.51E+02;6.01E+02;8.28E+01;2.66E+01;6.54E+00;2.39E+01;7.00E+00;6.26E+02;2.07E+04;1.27E+01
2018-06-04 12:45;2.99E+01;7.29E+01;1.49E+02;5.96E+02;8.20E+01;2.58E+01;6.44E+00;2.30E+01;7.00E+00;6.20E+02;2.01E+04;1.27E+01
2018-06-04 13:00;2.91E+01;6.98E+01;1.46E+02;5.88E+02;8.09E+01;2.50E+01;6.35E+00;2.20E+01;7.00E+00;6.11E+02;1.95E+04;1.27E+01
2018-06-04 13:15;2.84E+01;6.65E+01;1.43E+02;5.74E+02;7.92E+01;2.40E+01;6.18E+00;2.09E+01;7.00E+00;5.97E+02;1.93E+04;1.28E+01
2018-06-04 13:30;2.79E+01;6.24E+01;1.38E+02;5.50E+02;7.63E+01;2.24E+01;5.80E+00;1.95E+01;7.00E+00;5.73E+02;1.98E+04;1.28E+01
2018-06-04 13:45;2.75E+01;5.80E+01;1.32E+02;5.21E+02;7.27E+01;2.06E+01;5.32E+00;1.80E+01;7.00E+00;5.44E+02;2.05E+04;1.28E+01
2018-06-04 14:00;2.72E+01;5.40E+01;1.26E+02;4.91E+02;6.91E+01;1.87E+01;4.82E+00;1.66E+01;7.00E+00;5.14E+02;2.12E+04;1.29E+01
2018-06-04 14:15;2.69E+01;5.06E+01;1.21E+02;4.65E+02;6.58E+01;1.73E+01;4.42E+00;1.53E+01;7.00E+00;4.88E+02;2.17E+04;1.29E+01
2018-06-04 14:30;2.65E+01;4.82E+01;1.17E+02;4.48E+02;6.35E+01;1.65E+01;4.22E+00;1.42E+01;7.00E+00;4.72E+02;2.16E+04;1.29E+01
